,driver,startLocation,endLocation,startTime,endTime,meansOfTransport,distance,timespan,duration,delay,trafficViolation,cost
166,Christy,Guiyang,Beijing,1240735752911.888,1240771752911.888,3,1706.7113407003492,4,300,90,0,3000
167,Christy,Beijing,Hefei,1240822152911.888,1240858152911.888,2,927.6018622684903,6,300,90,0,3000
168,Christy,Wuxi,Chongqing,1240908552911.888,1240944552911.888,2,1275.5600633918282,3,300,90,0,3000
169,Christy,Tianjin,Shanghai,1240994952911.888,1241030952911.888,3,971.5104376019021,6,300,90,0,3000
170,Christy,Shanghai,Shijiazhuang,1241081352911.888,1241117352911.888,1,979.82868046353,2,300,90,0,3000
171,Christy,Beijing,Taiyuan,1241167752911.888,1241203752911.888,2,369.5257904633235,4,300,90,0,3000
172,Christy,Hangzhou,Kunming,1241254152911.888,1241290152911.888,2,1810.4930618909086,5,300,90,0,3000
173,Christy,Chengdu,Tianjin,1241340552911.888,1241376552911.888,1,1507.4057033369515,1,300,90,0,3000
174,Christy,Shijiazhuang,Hefei,1241426952911.888,1241462952911.888,2,758.1446443148227,2,300,90,0,3000
175,Christy,Kunming,Shijiazhuang,1241513352911.888,1241549352911.888,2,1824.9907949936446,6,300,90,0,3000
176,Christy,Hangzhou,Shanghai,1241599752911.888,1241635752911.888,1,116.09922555340886,4,300,90,0,3000
177,Christy,Chongqing,Kunming,1241686152911.888,1241722152911.888,2,650.2676800234859,3,300,90,0,3000
178,Christy,Tianjin,Hangzhou,1241772552911.888,1241808552911.888,2,1018.854995895633,5,300,90,0,3000
179,Christy,Hangzhou,Chongqing,1241858952911.888,1241894952911.888,1,1275.1928054342827,1,300,90,0,3000
180,Christy,Shijiazhuang,Taiyuan,1241945352911.888,1241981352911.888,3,175.76892590155305,4,300,90,0,3000
181,Christy,Guiyang,Taiyuan,1242031752911.888,1242067752911.888,2,1373.1560330749437,3,300,90,0,3000
182,Christy,Hangzhou,Shanghai,1242118152911.888,1242154152911.888,3,116.09922555340886,6,300,90,0,3000
183,Christy,Chongqing,Shijiazhuang,1242204552911.888,1242240552911.888,2,1177.1050935151047,1,300,90,0,3000
184,Christy,Tianjin,Hangzhou,1242290952911.888,1242326952911.888,3,1018.854995895633,6,300,90,0,3000
185,Christy,Beijing,Kunming,1242377352911.888,1242413352911.888,3,2061.280975299922,3,300,90,0,3000
186,Christy,Guiyang,Kunming,1242463752911.888,1242499752911.888,1,429.159289327091,3,300,90,0,3000
187,Christy,Hefei,Beijing,1242550152911.888,1242586152911.888,2,927.6018622684903,4,300,90,0,3000
188,Christy,Tianjin,Kunming,1242636552911.888,1242672552911.888,3,2062.647376177471,5,300,90,0,3000
189,Christy,Hefei,Shijiazhuang,1242722952911.888,1242758952911.888,3,758.1446443148227,1,300,90,0,3000
190,Christy,Hangzhou,Chongqing,1242809352911.888,1242845352911.888,3,1275.1928054342827,4,300,90,0,3000
191,Christy,Shijiazhuang,Guiyang,1242895752911.888,1242931752911.888,2,1468.0883974833023,3,300,90,0,3000
192,Christy,Chengdu,Wuxi,1242982152911.888,1243018152911.888,3,1517.0941513788973,4,300,90,0,3000
193,Christy,Shijiazhuang,Beijing,1243068552911.888,1243104552911.888,2,238.6230874528649,5,300,90,0,3000
194,Christy,Chongqing,Wuxi,1243154952911.888,1243190952911.888,2,1275.5600633918282,6,300,90,0,3000
195,Christy,Hangzhou,Chengdu,1243241352911.888,1243277352911.888,2,1533.2816599742448,2,300,90,0,3000
196,Christy,Wuxi,Shanghai,1243327752911.888,1243363752911.888,3,116.1316602594519,2,300,90,0,3000
197,Christy,Chengdu,Kunming,1243414152911.888,1243450152911.888,3,637.9145943128929,6,300,90,0,3000
198,Christy,Tianjin,Shanghai,1243500552911.888,1243536552911.888,3,971.5104376019021,1,300,90,0,3000
199,Christy,Guiyang,Hangzhou,1243586952911.888,1243622952911.888,3,1381.8391870956857,3,300,90,0,3000
200,Christy,Tianjin,Taiyuan,1243673352911.888,1243709352911.888,1,413.7816180343131,5,300,90,0,3000
201,Christy,Wuxi,Hangzhou,1243759752911.888,1243795752911.888,3,144.91306819366292,3,300,90,0,3000
202,Christy,Chengdu,Tianjin,1243846152911.888,1243882152911.888,3,1507.4057033369515,5,300,90,0,3000
203,Christy,Shijiazhuang,Hangzhou,1243932552911.888,1243968552911.888,3,999.1213608962677,5,300,90,0,3000
204,Christy,Taiyuan,Wuxi,1244018952911.888,1244054952911.888,3,979.5387481264983,4,300,90,0,3000
205,Christy,Beijing,Guiyang,1244105352911.888,1244141352911.888,1,1706.7113407003492,3,300,90,0,3000
206,Christy,Guiyang,Chongqing,1244191752911.888,1244227752911.888,1,323.9075153217893,2,300,90,0,3000
207,Christy,Hangzhou,Beijing,1244278152911.888,1244314152911.888,2,1120.335058805576,4,300,90,0,3000
208,Christy,Beijing,Wuxi,1244364552911.888,1244400552911.888,1,980.7434677778411,1,300,90,0,3000
209,Christy,Wuxi,Kunming,1244450952911.888,1244486952911.888,3,1843.5389083734965,2,300,90,0,3000
210,Christy,Shanghai,Tianjin,1244537352911.888,1244573352911.888,3,971.5104376019021,1,300,90,0,3000
211,Christy,Guiyang,Beijing,1244623752911.888,1244659752911.888,3,1706.7113407003492,3,300,90,0,3000
212,Christy,Chongqing,Hefei,1244710152911.888,1244746152911.888,3,992.7933477919529,6,300,90,0,3000
213,Christy,Chengdu,Taiyuan,1244796552911.888,1244832552911.888,1,1119.5970935736282,1,300,90,0,3000
214,Christy,Shijiazhuang,Guiyang,1244882952911.888,1244918952911.888,3,1468.0883974833023,6,300,90,0,3000
215,Christy,Beijing,Wuxi,1244969352911.888,1245005352911.888,1,980.7434677778411,3,300,90,0,3000
216,Christy,Hefei,Chongqing,1245055752911.888,1245091752911.888,1,992.7933477919529,4,300,90,0,3000
217,Christy,Tianjin,Chongqing,1245142152911.888,1245178152911.888,1,1412.7818855495782,2,300,90,0,3000
218,Christy,Tianjin,Shanghai,1245228552911.888,1245264552911.888,2,971.5104376019021,2,300,90,0,3000
219,Christy,Chengdu,Wuxi,1245314952911.888,1245350952911.888,1,1517.0941513788973,2,300,90,0,3000
220,Christy,Guiyang,Shanghai,1245401352911.888,1245437352911.888,1,1485.0316706772294,1,300,90,0,3000
221,Christy,Shanghai,Hefei,1245487752911.888,1245523752911.888,1,384.38806450717783,2,300,90,0,3000
222,Christy,Beijing,Wuxi,1245574152911.888,1245610152911.888,2,980.7434677778411,1,300,90,0,3000
223,Christy,Hefei,Tianjin,1245660552911.888,1245696552911.888,3,845.3467325449502,1,300,90,0,3000
224,Christy,Hefei,Tianjin,1245746952911.888,1245782952911.888,2,845.3467325449502,5,300,90,0,3000
225,Christy,Chongqing,Taiyuan,1245833352911.888,1245869352911.888,2,1067.861755878668,4,300,90,0,3000
226,Christy,Shijiazhuang,Chengdu,1245919752911.888,1245955752911.888,1,1259.7086576589788,5,300,90,0,3000
227,Christy,Guiyang,Hangzhou,1246006152911.888,1246042152911.888,1,1381.8391870956857,2,300,90,0,3000
228,Christy,Kunming,Beijing,1246092552911.888,1246128552911.888,2,2061.280975299922,1,300,90,0,3000
229,Christy,Chongqing,Kunming,1246178952911.888,1246214952911.888,2,650.2676800234859,6,300,90,0,3000
230,Christy,Kunming,Guiyang,1246265352911.888,1246301352911.888,3,429.159289327091,1,300,90,0,3000
231,Christy,Hangzhou,Wuxi,1246351752911.888,1246387752911.888,3,144.91306819366292,3,300,90,0,3000
232,Christy,Hefei,Shanghai,1246438152911.888,1246474152911.888,2,384.38806450717783,5,300,90,0,3000
233,Christy,Chengdu,Taiyuan,1246524552911.888,1246560552911.888,1,1119.5970935736282,6,300,90,0,3000
234,Christy,Shijiazhuang,Guiyang,1246610952911.888,1246646952911.888,1,1468.0883974833023,3,300,90,0,3000
235,Christy,Chongqing,Beijing,1246697352911.888,1246733352911.888,3,1414.5204529506702,5,300,90,0,3000
236,Christy,Guiyang,Shijiazhuang,1246783752911.888,1246819752911.888,1,1468.0883974833023,3,300,90,0,3000
237,Christy,Shijiazhuang,Shanghai,1246870152911.888,1246906152911.888,1,979.82868046353,6,300,90,0,3000
238,Christy,Beijing,Chongqing,1246956552911.888,1246992552911.888,1,1414.5204529506702,4,300,90,0,3000
239,Christy,Hangzhou,Chengdu,1247042952911.888,1247078952911.888,2,1533.2816599742448,4,300,90,0,3000
240,Christy,Chengdu,Wuxi,1247129352911.888,1247165352911.888,2,1517.0941513788973,4,300,90,0,3000
241,Christy,Guiyang,Kunming,1247215752911.888,1247251752911.888,3,429.159289327091,1,300,90,0,3000
242,Christy,Guiyang,Shijiazhuang,1247302152911.888,1247338152911.888,3,1468.0883974833023,6,300,90,0,3000
243,Christy,Hangzhou,Chengdu,1247388552911.888,1247424552911.888,1,1533.2816599742448,5,300,90,0,3000
244,Christy,Chengdu,Shijiazhuang,1247474952911.888,1247510952911.888,3,1259.7086576589788,1,300,90,0,3000
245,Christy,Beijing,Guiyang,1247561352911.888,1247597352911.888,2,1706.7113407003492,5,300,90,0,3000
246,Christy,Guiyang,Chengdu,1247647752911.888,1247683752911.888,1,507.45629624974424,6,300,90,0,3000
247,Christy,Shanghai,Chengdu,1247734152911.888,1247770152911.888,3,1613.7217797860155,1,300,90,0,3000
