,driver,startLocation,endLocation,startTime,endTime,meansOfTransport,distance,timespan,duration,delay,trafficViolation,cost
61,Patric,Shijiazhuang,Beijing,1231663742937.857,1231699742937.857,1,238.6230874528649,4,300,90,0,3000
62,Patric,Shijiazhuang,Beijing,1231750142937.857,1231786142937.857,2,238.6230874528649,4,300,90,0,3000
63,Patric,Taiyuan,Shijiazhuang,1231836542937.857,1231872542937.857,1,175.76892590155305,4,300,90,0,3000
64,Patric,Tianjin,Beijing,1231922942937.857,1231958942937.857,2,115.92648299931139,3,300,90,0,3000
65,Patric,Beijing,Taiyuan,1232009342937.857,1232045342937.857,3,369.5257904633235,6,300,90,0,3000
66,Patric,Beijing,Shijiazhuang,1232095742937.857,1232131742937.857,2,238.6230874528649,4,300,90,0,3000
67,Patric,Tianjin,Shijiazhuang,1232182142937.857,1232218142937.857,1,249.51407691799224,2,300,90,0,3000
68,Patric,Taiyuan,Shijiazhuang,1232268542937.857,1232304542937.857,2,175.76892590155305,6,300,90,0,3000
69,Patric,Beijing,Tianjin,1232354942937.857,1232390942937.857,1,115.92648299931139,6,300,90,0,3000
70,Patric,Tianjin,Taiyuan,1232441342937.857,1232477342937.857,1,413.7816180343131,4,300,90,0,3000
71,Patric,Shijiazhuang,Beijing,1232527742937.857,1232563742937.857,3,238.6230874528649,3,300,90,0,3000
72,Patric,Taiyuan,Beijing,1232614142937.857,1232650142937.857,2,369.5257904633235,2,300,90,0,3000
73,Patric,Tianjin,Shijiazhuang,1232700542937.857,1232736542937.857,3,249.51407691799224,5,300,90,0,3000
74,Patric,Taiyuan,Shijiazhuang,1232786942937.857,1232822942937.857,2,175.76892590155305,5,300,90,0,3000
75,Patric,Taiyuan,Beijing,1232873342937.857,1232909342937.857,2,369.5257904633235,6,300,90,0,3000
76,Patric,Taiyuan,Tianjin,1232959742937.857,1232995742937.857,2,413.7816180343131,2,300,90,0,3000
77,Patric,Taiyuan,Shijiazhuang,1233046142937.857,1233082142937.857,3,175.76892590155305,4,300,90,0,3000
78,Patric,Shijiazhuang,Beijing,1233132542937.857,1233168542937.857,1,238.6230874528649,5,300,90,0,3000
79,Patric,Shijiazhuang,Beijing,1233218942937.857,1233254942937.857,1,238.6230874528649,6,300,90,0,3000
80,Patric,Beijing,Tianjin,1233305342937.857,1233341342937.857,1,115.92648299931139,3,300,90,0,3000
81,Patric,Taiyuan,Shijiazhuang,1233391742937.857,1233427742937.857,2,175.76892590155305,2,300,90,0,3000
82,Patric,Beijing,Tianjin,1233478142937.857,1233514142937.857,2,115.92648299931139,4,300,90,0,3000
83,Patric,Tianjin,Beijing,1233564542937.857,1233600542937.857,1,115.92648299931139,2,300,90,0,3000
84,Patric,Beijing,Tianjin,1233650942937.857,1233686942937.857,3,115.92648299931139,6,300,90,0,3000
85,Patric,Tianjin,Beijing,1233737342937.857,1233773342937.857,1,115.92648299931139,3,300,90,0,3000
86,Patric,Beijing,Tianjin,1233823742937.857,1233859742937.857,2,115.92648299931139,6,300,90,0,3000
87,Patric,Tianjin,Taiyuan,1233910142937.857,1233946142937.857,2,413.7816180343131,4,300,90,0,3000
88,Patric,Shijiazhuang,Tianjin,1233996542937.857,1234032542937.857,1,249.51407691799224,6,300,90,0,3000
89,Patric,Shijiazhuang,Beijing,1234082942937.857,1234118942937.857,2,238.6230874528649,5,300,90,0,3000
90,Patric,Taiyuan,Shijiazhuang,1234169342937.857,1234205342937.857,3,175.76892590155305,6,300,90,0,3000
91,Patric,Shijiazhuang,Tianjin,1234255742937.857,1234291742937.857,1,249.51407691799224,5,300,90,0,3000
92,Patric,Taiyuan,Tianjin,1234342142937.857,1234378142937.857,2,413.7816180343131,6,300,90,0,3000
93,Patric,Shijiazhuang,Taiyuan,1234428542937.857,1234464542937.857,1,175.76892590155305,4,300,90,0,3000
94,Patric,Taiyuan,Tianjin,1234514942937.857,1234550942937.857,1,413.7816180343131,5,300,90,0,3000
95,Patric,Tianjin,Beijing,1234601342937.857,1234637342937.857,1,115.92648299931139,3,300,90,0,3000
96,Patric,Tianjin,Taiyuan,1234687742937.857,1234723742937.857,2,413.7816180343131,4,300,90,0,3000
97,Patric,Taiyuan,Shijiazhuang,1234774142937.857,1234810142937.857,3,175.76892590155305,2,300,90,0,3000
98,Patric,Taiyuan,Beijing,1234860542937.857,1234896542937.857,1,369.5257904633235,4,300,90,0,3000
99,Patric,Taiyuan,Shijiazhuang,1234946942937.857,1234982942937.857,3,175.76892590155305,4,300,90,0,3000
100,Patric,Tianjin,Taiyuan,1235033342937.857,1235069342937.857,2,413.7816180343131,3,300,90,0,3000
101,Patric,Taiyuan,Tianjin,1235119742937.857,1235155742937.857,3,413.7816180343131,3,300,90,0,3000
102,Patric,Shijiazhuang,Taiyuan,1235206142937.857,1235242142937.857,3,175.76892590155305,6,300,90,0,3000
103,Patric,Tianjin,Taiyuan,1235292542937.857,1235328542937.857,2,413.7816180343131,4,300,90,0,3000
104,Patric,Tianjin,Beijing,1235378942937.857,1235414942937.857,1,115.92648299931139,6,300,90,0,3000
105,Patric,Shijiazhuang,Taiyuan,1235465342937.857,1235501342937.857,2,175.76892590155305,4,300,90,0,3000
106,Patric,Beijing,Taiyuan,1235551742937.857,1235587742937.857,3,369.5257904633235,3,300,90,0,3000
107,Patric,Shijiazhuang,Tianjin,1235638142937.857,1235674142937.857,2,249.51407691799224,4,300,90,0,3000
108,Patric,Beijing,Tianjin,1235724542937.857,1235760542937.857,2,115.92648299931139,6,300,90,0,3000
109,Patric,Tianjin,Beijing,1235810942937.857,1235846942937.857,3,115.92648299931139,4,300,90,0,3000
110,Patric,Tianjin,Taiyuan,1235897342937.857,1235933342937.857,2,413.7816180343131,5,300,90,0,3000
111,Patric,Tianjin,Shijiazhuang,1235983742937.857,1236019742937.857,1,249.51407691799224,4,300,90,0,3000
112,Patric,Beijing,Shijiazhuang,1236070142937.857,1236106142937.857,3,238.6230874528649,6,300,90,0,3000
113,Patric,Shijiazhuang,Taiyuan,1236156542937.857,1236192542937.857,3,175.76892590155305,2,300,90,0,3000
114,Patric,Beijing,Taiyuan,1236242942937.857,1236278942937.857,2,369.5257904633235,3,300,90,0,3000
115,Patric,Shijiazhuang,Beijing,1236329342937.857,1236365342937.857,2,238.6230874528649,6,300,90,0,3000
116,Patric,Shijiazhuang,Taiyuan,1236415742937.857,1236451742937.857,1,175.76892590155305,5,300,90,0,3000
117,Patric,Beijing,Tianjin,1236502142937.857,1236538142937.857,1,115.92648299931139,6,300,90,0,3000
118,Patric,Shijiazhuang,Beijing,1236588542937.857,1236624542937.857,2,238.6230874528649,4,300,90,0,3000
119,Patric,Beijing,Taiyuan,1236674942937.857,1236710942937.857,1,369.5257904633235,2,300,90,0,3000
120,Patric,Beijing,Shijiazhuang,1236761342937.857,1236797342937.857,3,238.6230874528649,4,300,90,0,3000
121,Patric,Taiyuan,Beijing,1236847742937.857,1236883742937.857,3,369.5257904633235,6,300,90,0,3000
122,Patric,Tianjin,Taiyuan,1236934142937.857,1236970142937.857,1,413.7816180343131,4,300,90,0,3000
123,Patric,Tianjin,Beijing,1237020542937.857,1237056542937.857,1,115.92648299931139,5,300,90,0,3000
124,Patric,Taiyuan,Tianjin,1237106942937.857,1237142942937.857,3,413.7816180343131,5,300,90,0,3000
125,Patric,Taiyuan,Shijiazhuang,1237193342937.857,1237229342937.857,2,175.76892590155305,3,300,90,0,3000
126,Patric,Tianjin,Shijiazhuang,1237279742937.857,1237315742937.857,3,249.51407691799224,4,300,90,0,3000
127,Patric,Tianjin,Beijing,1237366142937.857,1237402142937.857,1,115.92648299931139,4,300,90,0,3000
128,Patric,Beijing,Taiyuan,1237452542937.857,1237488542937.857,3,369.5257904633235,6,300,90,0,3000
129,Patric,Tianjin,Shijiazhuang,1237538942937.857,1237574942937.857,2,249.51407691799224,2,300,90,0,3000
130,Patric,Taiyuan,Tianjin,1237625342937.857,1237661342937.857,2,413.7816180343131,3,300,90,0,3000
131,Patric,Tianjin,Beijing,1237711742937.857,1237747742937.857,1,115.92648299931139,5,300,90,0,3000
132,Patric,Tianjin,Taiyuan,1237798142937.857,1237834142937.857,2,413.7816180343131,3,300,90,0,3000
133,Patric,Tianjin,Taiyuan,1237884542937.857,1237920542937.857,3,413.7816180343131,4,300,90,0,3000
134,Patric,Beijing,Tianjin,1237970942937.857,1238006942937.857,2,115.92648299931139,4,300,90,0,3000
135,Patric,Tianjin,Shijiazhuang,1238057342937.857,1238093342937.857,2,249.51407691799224,5,300,90,0,3000
136,Patric,Tianjin,Shijiazhuang,1238143742937.857,1238179742937.857,3,249.51407691799224,2,300,90,0,3000
137,Patric,Tianjin,Shijiazhuang,1238230142937.857,1238266142937.857,2,249.51407691799224,6,300,90,0,3000
138,Patric,Beijing,Shijiazhuang,1238316542937.857,1238352542937.857,1,238.6230874528649,4,300,90,0,3000
139,Patric,Beijing,Taiyuan,1238402942937.857,1238438942937.857,3,369.5257904633235,4,300,90,0,3000
140,Patric,Beijing,Tianjin,1238489342937.857,1238525342937.857,1,115.92648299931139,6,300,90,0,3000
141,Patric,Tianjin,Shijiazhuang,1238575742937.857,1238611742937.857,1,249.51407691799224,2,300,90,0,3000
142,Patric,Taiyuan,Beijing,1238662142937.857,1238698142937.857,1,369.5257904633235,2,300,90,0,3000
143,Patric,Beijing,Shijiazhuang,1238748542937.857,1238784542937.857,1,238.6230874528649,5,300,90,0,3000
144,Patric,Beijing,Taiyuan,1238834942937.857,1238870942937.857,3,369.5257904633235,2,300,90,0,3000
145,Patric,Shijiazhuang,Tianjin,1238921342937.857,1238957342937.857,2,249.51407691799224,5,300,90,0,3000
146,Patric,Taiyuan,Beijing,1239007742937.857,1239043742937.857,2,369.5257904633235,3,300,90,0,3000
147,Patric,Shijiazhuang,Beijing,1239094142937.857,1239130142937.857,2,238.6230874528649,2,300,90,0,3000
148,Patric,Shijiazhuang,Tianjin,1239180542937.857,1239216542937.857,1,249.51407691799224,2,300,90,0,3000
149,Patric,Shijiazhuang,Taiyuan,1239266942937.857,1239302942937.857,3,175.76892590155305,3,300,90,0,3000
150,Patric,Shijiazhuang,Taiyuan,1239353342937.857,1239389342937.857,1,175.76892590155305,6,300,90,0,3000
151,Patric,Taiyuan,Tianjin,1239439742937.857,1239475742937.857,1,413.7816180343131,2,300,90,0,3000
152,Patric,Beijing,Taiyuan,1239526142937.857,1239562142937.857,2,369.5257904633235,6,300,90,0,3000
153,Patric,Beijing,Shijiazhuang,1239612542937.857,1239648542937.857,2,238.6230874528649,5,300,90,0,3000
154,Patric,Shijiazhuang,Tianjin,1239698942937.857,1239734942937.857,1,249.51407691799224,4,300,90,0,3000
155,Patric,Tianjin,Beijing,1239785342937.857,1239821342937.857,2,115.92648299931139,4,300,90,0,3000
156,Patric,Shijiazhuang,Tianjin,1239871742937.857,1239907742937.857,3,249.51407691799224,6,300,90,0,3000
157,Patric,Beijing,Tianjin,1239958142937.857,1239994142937.857,3,115.92648299931139,5,300,90,0,3000
158,Patric,Tianjin,Beijing,1240044542937.857,1240080542937.857,2,115.92648299931139,4,300,90,0,3000
159,Patric,Tianjin,Beijing,1240130942937.857,1240166942937.857,2,115.92648299931139,5,300,90,0,3000
160,Patric,Shijiazhuang,Tianjin,1240217342937.857,1240253342937.857,2,249.51407691799224,2,300,90,0,3000
161,Patric,Taiyuan,Beijing,1240303742937.857,1240339742937.857,1,369.5257904633235,5,300,90,0,3000
162,Patric,Taiyuan,Tianjin,1240390142937.857,1240426142937.857,2,413.7816180343131,2,300,90,0,3000
163,Patric,Shijiazhuang,Tianjin,1240476542937.857,1240512542937.857,2,249.51407691799224,5,300,90,0,3000
164,Patric,Taiyuan,Shijiazhuang,1240562942937.857,1240598942937.857,2,175.76892590155305,6,300,90,0,3000
165,Patric,Shijiazhuang,Beijing,1240649342937.857,1240685342937.857,1,238.6230874528649,5,300,90,0,3000
166,Patric,Shijiazhuang,Beijing,1240735742937.857,1240771742937.857,1,238.6230874528649,2,300,90,0,3000
167,Patric,Shijiazhuang,Taiyuan,1240822142937.857,1240858142937.857,3,175.76892590155305,6,300,90,0,3000
168,Patric,Beijing,Tianjin,1240908542937.857,1240944542937.857,3,115.92648299931139,5,300,90,0,3000
169,Patric,Beijing,Shijiazhuang,1240994942937.857,1241030942937.857,2,238.6230874528649,6,300,90,0,3000
170,Patric,Taiyuan,Beijing,1241081342937.857,1241117342937.857,1,369.5257904633235,4,300,90,0,3000
171,Patric,Taiyuan,Tianjin,1241167742937.857,1241203742937.857,2,413.7816180343131,6,300,90,0,3000
172,Patric,Tianjin,Shijiazhuang,1241254142937.857,1241290142937.857,3,249.51407691799224,4,300,90,0,3000
173,Patric,Beijing,Shijiazhuang,1241340542937.857,1241376542937.857,1,238.6230874528649,2,300,90,0,3000
174,Patric,Shijiazhuang,Taiyuan,1241426942937.857,1241462942937.857,2,175.76892590155305,4,300,90,0,3000
175,Patric,Shijiazhuang,Beijing,1241513342937.857,1241549342937.857,1,238.6230874528649,5,300,90,0,3000
176,Patric,Beijing,Shijiazhuang,1241599742937.857,1241635742937.857,1,238.6230874528649,6,300,90,0,3000
177,Patric,Taiyuan,Beijing,1241686142937.857,1241722142937.857,1,369.5257904633235,6,300,90,0,3000
178,Patric,Taiyuan,Beijing,1241772542937.857,1241808542937.857,3,369.5257904633235,4,300,90,0,3000
179,Patric,Taiyuan,Beijing,1241858942937.857,1241894942937.857,2,369.5257904633235,4,300,90,0,3000
180,Patric,Tianjin,Taiyuan,1241945342937.857,1241981342937.857,1,413.7816180343131,6,300,90,0,3000
181,Patric,Tianjin,Taiyuan,1242031742937.857,1242067742937.857,3,413.7816180343131,4,300,90,0,3000
182,Patric,Beijing,Taiyuan,1242118142937.857,1242154142937.857,2,369.5257904633235,2,300,90,0,3000
183,Patric,Taiyuan,Tianjin,1242204542937.857,1242240542937.857,3,413.7816180343131,2,300,90,0,3000
184,Patric,Tianjin,Beijing,1242290942937.857,1242326942937.857,1,115.92648299931139,6,300,90,0,3000
185,Patric,Shijiazhuang,Tianjin,1242377342937.857,1242413342937.857,2,249.51407691799224,6,300,90,0,3000
186,Patric,Beijing,Shijiazhuang,1242463742937.857,1242499742937.857,1,238.6230874528649,2,300,90,0,3000
187,Patric,Shijiazhuang,Beijing,1242550142937.857,1242586142937.857,3,238.6230874528649,6,300,90,0,3000
188,Patric,Tianjin,Taiyuan,1242636542937.857,1242672542937.857,3,413.7816180343131,3,300,90,0,3000
189,Patric,Tianjin,Beijing,1242722942937.857,1242758942937.857,2,115.92648299931139,6,300,90,0,3000
190,Patric,Shijiazhuang,Taiyuan,1242809342937.857,1242845342937.857,3,175.76892590155305,6,300,90,0,3000
191,Patric,Shijiazhuang,Tianjin,1242895742937.857,1242931742937.857,2,249.51407691799224,2,300,90,0,3000
192,Patric,Beijing,Taiyuan,1242982142937.857,1243018142937.857,3,369.5257904633235,6,300,90,0,3000
193,Patric,Taiyuan,Shijiazhuang,1243068542937.857,1243104542937.857,3,175.76892590155305,3,300,90,0,3000
194,Patric,Shijiazhuang,Taiyuan,1243154942937.857,1243190942937.857,1,175.76892590155305,4,300,90,0,3000
195,Patric,Beijing,Shijiazhuang,1243241342937.857,1243277342937.857,1,238.6230874528649,2,300,90,0,3000
196,Patric,Tianjin,Taiyuan,1243327742937.857,1243363742937.857,2,413.7816180343131,2,300,90,0,3000
197,Patric,Taiyuan,Beijing,1243414142937.857,1243450142937.857,2,369.5257904633235,2,300,90,0,3000
198,Patric,Tianjin,Beijing,1243500542937.857,1243536542937.857,3,115.92648299931139,3,300,90,0,3000
199,Patric,Taiyuan,Tianjin,1243586942937.857,1243622942937.857,3,413.7816180343131,6,300,90,0,3000
200,Patric,Shijiazhuang,Taiyuan,1243673342937.857,1243709342937.857,2,175.76892590155305,2,300,90,0,3000
201,Patric,Shijiazhuang,Tianjin,1243759742937.857,1243795742937.857,2,249.51407691799224,5,300,90,0,3000
202,Patric,Shijiazhuang,Tianjin,1243846142937.857,1243882142937.857,3,249.51407691799224,3,300,90,0,3000
203,Patric,Beijing,Taiyuan,1243932542937.857,1243968542937.857,3,369.5257904633235,6,300,90,0,3000
204,Patric,Tianjin,Taiyuan,1244018942937.857,1244054942937.857,3,413.7816180343131,6,300,90,0,3000
205,Patric,Shijiazhuang,Beijing,1244105342937.857,1244141342937.857,3,238.6230874528649,6,300,90,0,3000
206,Patric,Shijiazhuang,Taiyuan,1244191742937.857,1244227742937.857,2,175.76892590155305,6,300,90,0,3000
207,Patric,Beijing,Taiyuan,1244278142937.857,1244314142937.857,1,369.5257904633235,3,300,90,0,3000
208,Patric,Taiyuan,Shijiazhuang,1244364542937.857,1244400542937.857,3,175.76892590155305,2,300,90,0,3000
209,Patric,Taiyuan,Beijing,1244450942937.857,1244486942937.857,2,369.5257904633235,3,300,90,0,3000
210,Patric,Beijing,Shijiazhuang,1244537342937.857,1244573342937.857,1,238.6230874528649,5,300,90,0,3000
211,Patric,Tianjin,Taiyuan,1244623742937.857,1244659742937.857,2,413.7816180343131,2,300,90,0,3000
212,Patric,Shijiazhuang,Taiyuan,1244710142937.857,1244746142937.857,2,175.76892590155305,2,300,90,0,3000
213,Patric,Taiyuan,Tianjin,1244796542937.857,1244832542937.857,1,413.7816180343131,4,300,90,0,3000
214,Patric,Tianjin,Beijing,1244882942937.857,1244918942937.857,3,115.92648299931139,5,300,90,0,3000
215,Patric,Shijiazhuang,Tianjin,1244969342937.857,1245005342937.857,2,249.51407691799224,2,300,90,0,3000
216,Patric,Tianjin,Taiyuan,1245055742937.857,1245091742937.857,2,413.7816180343131,5,300,90,0,3000
217,Patric,Beijing,Shijiazhuang,1245142142937.857,1245178142937.857,1,238.6230874528649,6,300,90,0,3000
218,Patric,Taiyuan,Beijing,1245228542937.857,1245264542937.857,1,369.5257904633235,5,300,90,0,3000
219,Patric,Taiyuan,Shijiazhuang,1245314942937.857,1245350942937.857,2,175.76892590155305,3,300,90,0,3000
220,Patric,Taiyuan,Shijiazhuang,1245401342937.857,1245437342937.857,1,175.76892590155305,4,300,90,0,3000
221,Patric,Shijiazhuang,Taiyuan,1245487742937.857,1245523742937.857,2,175.76892590155305,3,300,90,0,3000
222,Patric,Beijing,Shijiazhuang,1245574142937.857,1245610142937.857,2,238.6230874528649,2,300,90,0,3000
223,Patric,Beijing,Tianjin,1245660542937.857,1245696542937.857,3,115.92648299931139,6,300,90,0,3000
224,Patric,Beijing,Tianjin,1245746942937.857,1245782942937.857,2,115.92648299931139,5,300,90,0,3000
225,Patric,Tianjin,Taiyuan,1245833342937.857,1245869342937.857,1,413.7816180343131,5,300,90,0,3000
226,Patric,Taiyuan,Tianjin,1245919742937.857,1245955742937.857,3,413.7816180343131,6,300,90,0,3000
227,Patric,Beijing,Shijiazhuang,1246006142937.857,1246042142937.857,2,238.6230874528649,6,300,90,0,3000
228,Patric,Shijiazhuang,Tianjin,1246092542937.857,1246128542937.857,2,249.51407691799224,2,300,90,0,3000
229,Patric,Tianjin,Beijing,1246178942937.857,1246214942937.857,3,115.92648299931139,5,300,90,0,3000
230,Patric,Shijiazhuang,Beijing,1246265342937.857,1246301342937.857,3,238.6230874528649,6,300,90,0,3000
231,Patric,Shijiazhuang,Tianjin,1246351742937.857,1246387742937.857,3,249.51407691799224,3,300,90,0,3000
232,Patric,Taiyuan,Shijiazhuang,1246438142937.857,1246474142937.857,3,175.76892590155305,4,300,90,0,3000
233,Patric,Shijiazhuang,Beijing,1246524542937.857,1246560542937.857,2,238.6230874528649,6,300,90,0,3000
234,Patric,Tianjin,Taiyuan,1246610942937.857,1246646942937.857,1,413.7816180343131,4,300,90,0,3000
235,Patric,Beijing,Shijiazhuang,1246697342937.857,1246733342937.857,3,238.6230874528649,6,300,90,0,3000
236,Patric,Shijiazhuang,Tianjin,1246783742937.857,1246819742937.857,3,249.51407691799224,4,300,90,0,3000
237,Patric,Beijing,Tianjin,1246870142937.857,1246906142937.857,2,115.92648299931139,6,300,90,0,3000
238,Patric,Shijiazhuang,Beijing,1246956542937.857,1246992542937.857,3,238.6230874528649,3,300,90,0,3000
239,Patric,Taiyuan,Shijiazhuang,1247042942937.857,1247078942937.857,1,175.76892590155305,6,300,90,0,3000
240,Patric,Taiyuan,Shijiazhuang,1247129342937.857,1247165342937.857,1,175.76892590155305,5,300,90,0,3000
241,Patric,Beijing,Tianjin,1247215742937.857,1247251742937.857,3,115.92648299931139,6,300,90,0,3000
242,Patric,Tianjin,Shijiazhuang,1247302142937.857,1247338142937.857,2,249.51407691799224,5,300,90,0,3000
243,Patric,Beijing,Tianjin,1247388542937.857,1247424542937.857,3,115.92648299931139,4,300,90,0,3000
244,Patric,Tianjin,Taiyuan,1247474942937.857,1247510942937.857,2,413.7816180343131,2,300,90,0,3000
