,driver,startLocation,endLocation,startTime,endTime,meansOfTransport,distance,timespan,duration,delay,trafficViolation,cost
92,Zion,Beijing,Shijiazhuang,1297414131852.0032,1297450131852.0032,1,238.6230874528649,4,300,90,0,3000
93,Zion,Taiyuan,Beijing,1297500531852.0032,1297536531852.0032,2,369.5257904633235,2,300,90,0,3000
94,Zion,Beijing,Shijiazhuang,1297586931852.0032,1297622931852.0032,1,238.6230874528649,5,300,90,0,3000
95,Zion,Beijing,Taiyuan,1297673331852.0032,1297709331852.0032,1,369.5257904633235,2,300,90,0,3000
96,Zion,Beijing,Taiyuan,1297759731852.0032,1297795731852.0032,1,369.5257904633235,2,300,90,0,3000
97,Zion,Taiyuan,Shijiazhuang,1297846131852.0032,1297882131852.0032,3,175.76892590155305,5,300,90,0,3000
98,Zion,Taiyuan,Beijing,1297932531852.0032,1297968531852.0032,1,369.5257904633235,3,300,90,0,3000
99,Zion,Taiyuan,Tianjin,1298018931852.0032,1298054931852.0032,3,413.7816180343131,2,300,90,0,3000
100,Zion,Taiyuan,Tianjin,1298105331852.0032,1298141331852.0032,2,413.7816180343131,4,300,90,0,3000
101,Zion,Taiyuan,Shijiazhuang,1298191731852.0032,1298227731852.0032,3,175.76892590155305,2,300,90,0,3000
102,Zion,Tianjin,Taiyuan,1298278131852.0032,1298314131852.0032,1,413.7816180343131,3,300,90,0,3000
103,Zion,Taiyuan,Shijiazhuang,1298364531852.0032,1298400531852.0032,1,175.76892590155305,4,300,90,0,3000
104,Zion,Taiyuan,Shijiazhuang,1298450931852.0032,1298486931852.0032,3,175.76892590155305,4,300,90,0,3000
105,Zion,Taiyuan,Tianjin,1298537331852.0032,1298573331852.0032,1,413.7816180343131,5,300,90,0,3000
106,Zion,Tianjin,Shijiazhuang,1298623731852.0032,1298659731852.0032,3,249.51407691799224,4,300,90,0,3000
107,Zion,Beijing,Tianjin,1298710131852.0032,1298746131852.0032,3,115.92648299931139,4,300,90,0,3000
108,Zion,Taiyuan,Tianjin,1298796531852.0032,1298832531852.0032,2,413.7816180343131,3,300,90,0,3000
109,Zion,Tianjin,Taiyuan,1298882931852.0032,1298918931852.0032,3,413.7816180343131,5,300,90,0,3000
110,Zion,Taiyuan,Beijing,1298969331852.0032,1299005331852.0032,1,369.5257904633235,2,300,90,0,3000
111,Zion,Beijing,Taiyuan,1299055731852.0032,1299091731852.0032,3,369.5257904633235,3,300,90,0,3000
112,Zion,Tianjin,Taiyuan,1299142131852.0032,1299178131852.0032,2,413.7816180343131,3,300,90,0,3000
113,Zion,Shijiazhuang,Tianjin,1299228531852.0032,1299264531852.0032,1,249.51407691799224,4,300,90,0,3000
114,Zion,Beijing,Tianjin,1299314931852.0032,1299350931852.0032,3,115.92648299931139,4,300,90,0,3000
115,Zion,Beijing,Taiyuan,1299401331852.0032,1299437331852.0032,1,369.5257904633235,4,300,90,0,3000
116,Zion,Taiyuan,Beijing,1299487731852.0032,1299523731852.0032,2,369.5257904633235,2,300,90,0,3000
117,Zion,Beijing,Shijiazhuang,1299574131852.0032,1299610131852.0032,1,238.6230874528649,4,300,90,0,3000
118,Zion,Shijiazhuang,Beijing,1299660531852.0032,1299696531852.0032,1,238.6230874528649,2,300,90,0,3000
119,Zion,Beijing,Taiyuan,1299746931852.0032,1299782931852.0032,3,369.5257904633235,5,300,90,0,3000
120,Zion,Beijing,Tianjin,1299833331852.0032,1299869331852.0032,2,115.92648299931139,3,300,90,0,3000
121,Zion,Shijiazhuang,Taiyuan,1299919731852.0032,1299955731852.0032,3,175.76892590155305,2,300,90,0,3000
122,Zion,Taiyuan,Tianjin,1300006131852.0032,1300042131852.0032,3,413.7816180343131,3,300,90,0,3000
123,Zion,Shijiazhuang,Beijing,1300092531852.0032,1300128531852.0032,1,238.6230874528649,5,300,90,0,3000
124,Zion,Beijing,Taiyuan,1300178931852.0032,1300214931852.0032,1,369.5257904633235,4,300,90,0,3000
125,Zion,Beijing,Tianjin,1300265331852.0032,1300301331852.0032,1,115.92648299931139,5,300,90,0,3000
126,Zion,Shijiazhuang,Tianjin,1300351731852.0032,1300387731852.0032,3,249.51407691799224,2,300,0,0,3000
127,Zion,Beijing,Taiyuan,1300438131852.0032,1300474131852.0032,1,369.5257904633235,2,300,0,0,3000
128,Zion,Taiyuan,Tianjin,1300524531852.0032,1300560531852.0032,1,413.7816180343131,4,300,0,0,3000
129,Zion,Beijing,Tianjin,1300610931852.0032,1300646931852.0032,1,115.92648299931139,4,300,0,0,3000
130,Zion,Tianjin,Beijing,1300697331852.0032,1300733331852.0032,3,115.92648299931139,5,300,0,0,3000
131,Zion,Shijiazhuang,Tianjin,1300783731852.0032,1300819731852.0032,2,249.51407691799224,2,300,0,0,3000
132,Zion,Shijiazhuang,Taiyuan,1300870131852.0032,1300906131852.0032,1,175.76892590155305,2,300,0,0,3000
133,Zion,Taiyuan,Beijing,1300956531852.0032,1300992531852.0032,1,369.5257904633235,4,300,0,0,3000
134,Zion,Beijing,Taiyuan,1301042931852.0032,1301078931852.0032,1,369.5257904633235,3,300,0,0,3000
135,Zion,Tianjin,Taiyuan,1301129331852.0032,1301165331852.0032,3,413.7816180343131,5,300,0,0,3000
136,Zion,Shijiazhuang,Taiyuan,1301215731852.0032,1301251731852.0032,3,175.76892590155305,3,300,0,0,3000
137,Zion,Taiyuan,Beijing,1301302131852.0032,1301338131852.0032,3,369.5257904633235,3,300,0,0,3000
138,Zion,Tianjin,Taiyuan,1301388531852.0032,1301424531852.0032,1,413.7816180343131,4,300,0,0,3000
139,Zion,Beijing,Taiyuan,1301474931852.0032,1301510931852.0032,1,369.5257904633235,5,300,0,0,3000
140,Zion,Shijiazhuang,Beijing,1301561331852.0032,1301597331852.0032,2,238.6230874528649,2,300,0,0,3000
141,Zion,Beijing,Shijiazhuang,1301647731852.0032,1301683731852.0032,3,238.6230874528649,5,300,0,0,3000
142,Zion,Taiyuan,Tianjin,1301734131852.0032,1301770131852.0032,1,413.7816180343131,3,300,0,0,3000
143,Zion,Tianjin,Shijiazhuang,1301820531852.0032,1301856531852.0032,2,249.51407691799224,5,300,0,0,3000
144,Zion,Taiyuan,Beijing,1301906931852.0032,1301942931852.0032,2,369.5257904633235,4,300,0,0,3000
145,Zion,Shijiazhuang,Tianjin,1301993331852.0032,1302029331852.0032,1,249.51407691799224,5,300,0,0,3000
146,Zion,Tianjin,Taiyuan,1302079731852.0032,1302115731852.0032,3,413.7816180343131,4,300,0,0,3000
147,Zion,Tianjin,Shijiazhuang,1302166131852.0032,1302202131852.0032,1,249.51407691799224,4,300,0,0,3000
148,Zion,Tianjin,Shijiazhuang,1302252531852.0032,1302288531852.0032,3,249.51407691799224,2,300,0,0,3000
149,Zion,Tianjin,Beijing,1302338931852.0032,1302374931852.0032,2,115.92648299931139,3,300,0,0,3000
150,Zion,Tianjin,Taiyuan,1302425331852.0032,1302461331852.0032,1,413.7816180343131,2,300,0,0,3000
151,Zion,Shijiazhuang,Tianjin,1302511731852.0032,1302547731852.0032,2,249.51407691799224,2,300,0,0,3000
152,Zion,Taiyuan,Tianjin,1302598131852.0032,1302634131852.0032,1,413.7816180343131,3,300,0,0,3000
153,Zion,Taiyuan,Beijing,1302684531852.0032,1302720531852.0032,1,369.5257904633235,4,300,0,0,3000
154,Zion,Taiyuan,Beijing,1302770931852.0032,1302806931852.0032,3,369.5257904633235,3,300,0,0,3000
155,Zion,Taiyuan,Beijing,1302857331852.0032,1302893331852.0032,2,369.5257904633235,5,300,0,0,3000
156,Zion,Taiyuan,Tianjin,1302943731852.0032,1302979731852.0032,2,413.7816180343131,4,300,0,0,3000
157,Zion,Beijing,Taiyuan,1303030131852.0032,1303066131852.0032,2,369.5257904633235,4,300,0,0,3000
158,Zion,Shijiazhuang,Tianjin,1303116531852.0032,1303152531852.0032,3,249.51407691799224,3,300,0,0,3000
159,Zion,Tianjin,Beijing,1303202931852.0032,1303238931852.0032,2,115.92648299931139,3,300,0,0,3000
160,Zion,Taiyuan,Shijiazhuang,1303289331852.0032,1303325331852.0032,2,175.76892590155305,5,300,0,0,3000
161,Zion,Beijing,Taiyuan,1303375731852.0032,1303411731852.0032,2,369.5257904633235,5,300,0,0,3000
162,Zion,Tianjin,Taiyuan,1303462131852.0032,1303498131852.0032,2,413.7816180343131,4,300,0,0,3000
163,Zion,Beijing,Tianjin,1303548531852.0032,1303584531852.0032,2,115.92648299931139,4,300,0,0,3000
164,Zion,Tianjin,Shijiazhuang,1303634931852.0032,1303670931852.0032,2,249.51407691799224,4,300,0,0,3000
165,Zion,Beijing,Tianjin,1303721331852.0032,1303757331852.0032,3,115.92648299931139,3,300,0,0,3000
166,Zion,Beijing,Shijiazhuang,1303807731852.0032,1303843731852.0032,1,238.6230874528649,3,300,0,0,3000
167,Zion,Tianjin,Shijiazhuang,1303894131852.0032,1303930131852.0032,2,249.51407691799224,5,300,0,0,3000
168,Zion,Shijiazhuang,Beijing,1303980531852.0032,1304016531852.0032,1,238.6230874528649,2,300,0,0,3000
169,Zion,Shijiazhuang,Tianjin,1304066931852.0032,1304102931852.0032,3,249.51407691799224,3,300,0,0,3000
170,Zion,Taiyuan,Beijing,1304153331852.0032,1304189331852.0032,2,369.5257904633235,3,300,0,0,3000
171,Zion,Beijing,Taiyuan,1304239731852.0032,1304275731852.0032,1,369.5257904633235,3,300,0,0,3000
172,Zion,Beijing,Tianjin,1304326131852.0032,1304362131852.0032,3,115.92648299931139,3,300,0,0,3000
173,Zion,Tianjin,Shijiazhuang,1304412531852.0032,1304448531852.0032,1,249.51407691799224,4,300,0,0,3000
174,Zion,Tianjin,Shijiazhuang,1304498931852.0032,1304534931852.0032,2,249.51407691799224,5,300,0,0,3000
175,Zion,Shijiazhuang,Taiyuan,1304585331852.0032,1304621331852.0032,3,175.76892590155305,5,300,0,0,3000
176,Zion,Tianjin,Taiyuan,1304671731852.0032,1304707731852.0032,2,413.7816180343131,2,300,0,0,3000
177,Zion,Tianjin,Taiyuan,1304758131852.0032,1304794131852.0032,3,413.7816180343131,4,300,0,0,3000
178,Zion,Taiyuan,Tianjin,1304844531852.0032,1304880531852.0032,1,413.7816180343131,5,300,0,0,3000
179,Zion,Taiyuan,Shijiazhuang,1304930931852.0032,1304966931852.0032,1,175.76892590155305,4,300,0,0,3000
180,Zion,Beijing,Shijiazhuang,1305017331852.0032,1305053331852.0032,1,238.6230874528649,4,300,0,0,3000
181,Zion,Tianjin,Shijiazhuang,1305103731852.0032,1305139731852.0032,2,249.51407691799224,4,300,0,0,3000
182,Zion,Beijing,Taiyuan,1305190131852.0032,1305226131852.0032,2,369.5257904633235,2,300,0,0,3000
183,Zion,Taiyuan,Shijiazhuang,1305276531852.0032,1305312531852.0032,2,175.76892590155305,5,300,0,0,3000
184,Zion,Tianjin,Taiyuan,1305362931852.0032,1305398931852.0032,2,413.7816180343131,4,300,0,0,3000
185,Zion,Shijiazhuang,Tianjin,1305449331852.0032,1305485331852.0032,3,249.51407691799224,4,300,0,0,3000
186,Zion,Beijing,Shijiazhuang,1305535731852.0032,1305571731852.0032,1,238.6230874528649,5,300,0,0,3000
187,Zion,Shijiazhuang,Taiyuan,1305622131852.0032,1305658131852.0032,3,175.76892590155305,4,300,0,0,3000
188,Zion,Beijing,Taiyuan,1305708531852.0032,1305744531852.0032,2,369.5257904633235,2,300,0,0,3000
189,Zion,Tianjin,Shijiazhuang,1305794931852.0032,1305830931852.0032,1,249.51407691799224,4,300,0,0,3000
190,Zion,Beijing,Tianjin,1305881331852.0032,1305917331852.0032,1,115.92648299931139,2,300,0,0,3000
191,Zion,Shijiazhuang,Taiyuan,1305967731852.0032,1306003731852.0032,1,175.76892590155305,4,300,0,0,3000
192,Zion,Tianjin,Beijing,1306054131852.0032,1306090131852.0032,3,115.92648299931139,4,300,0,0,3000
193,Zion,Taiyuan,Beijing,1306140531852.0032,1306176531852.0032,3,369.5257904633235,2,300,0,0,3000
194,Zion,Taiyuan,Beijing,1306226931852.0032,1306262931852.0032,1,369.5257904633235,3,300,0,0,3000
195,Zion,Tianjin,Beijing,1306313331852.0032,1306349331852.0032,1,115.92648299931139,5,300,0,0,3000
196,Zion,Shijiazhuang,Beijing,1306399731852.0032,1306435731852.0032,2,238.6230874528649,2,300,0,0,3000
197,Zion,Shijiazhuang,Tianjin,1306486131852.0032,1306522131852.0032,3,249.51407691799224,4,300,0,0,3000
198,Zion,Beijing,Taiyuan,1306572531852.0032,1306608531852.0032,3,369.5257904633235,3,300,0,0,3000
199,Zion,Taiyuan,Shijiazhuang,1306658931852.0032,1306694931852.0032,1,175.76892590155305,2,300,0,0,3000
200,Zion,Taiyuan,Tianjin,1306745331852.0032,1306781331852.0032,1,413.7816180343131,4,300,0,0,3000
201,Zion,Taiyuan,Shijiazhuang,1306831731852.0032,1306867731852.0032,2,175.76892590155305,4,300,0,0,3000
202,Zion,Shijiazhuang,Tianjin,1306918131852.0032,1306954131852.0032,2,249.51407691799224,4,300,0,0,3000
203,Zion,Shijiazhuang,Tianjin,1307004531852.0032,1307040531852.0032,2,249.51407691799224,2,300,0,0,3000
204,Zion,Shijiazhuang,Tianjin,1307090931852.0032,1307126931852.0032,2,249.51407691799224,3,300,0,0,3000
205,Zion,Shijiazhuang,Taiyuan,1307177331852.0032,1307213331852.0032,2,175.76892590155305,2,300,0,0,3000
206,Zion,Tianjin,Taiyuan,1307263731852.0032,1307299731852.0032,2,413.7816180343131,2,300,0,0,3000
207,Zion,Tianjin,Shijiazhuang,1307350131852.0032,1307386131852.0032,1,249.51407691799224,5,300,0,0,3000
208,Zion,Beijing,Shijiazhuang,1307436531852.0032,1307472531852.0032,1,238.6230874528649,3,300,0,0,3000
209,Zion,Taiyuan,Shijiazhuang,1307522931852.0032,1307558931852.0032,1,175.76892590155305,4,300,0,0,3000
210,Zion,Beijing,Taiyuan,1307609331852.0032,1307645331852.0032,1,369.5257904633235,5,300,0,0,3000
211,Zion,Beijing,Shijiazhuang,1307695731852.0032,1307731731852.0032,2,238.6230874528649,4,300,0,0,3000
212,Zion,Shijiazhuang,Taiyuan,1307782131852.0032,1307818131852.0032,3,175.76892590155305,5,300,0,0,3000
213,Zion,Taiyuan,Shijiazhuang,1307868531852.0032,1307904531852.0032,3,175.76892590155305,5,300,0,0,3000
214,Zion,Beijing,Tianjin,1307954931852.0032,1307990931852.0032,2,115.92648299931139,5,300,0,0,3000
215,Zion,Beijing,Shijiazhuang,1308041331852.0032,1308077331852.0032,3,238.6230874528649,3,300,0,0,3000
216,Zion,Beijing,Shijiazhuang,1308127731852.0032,1308163731852.0032,3,238.6230874528649,3,300,0,0,3000
217,Zion,Tianjin,Beijing,1308214131852.0032,1308250131852.0032,3,115.92648299931139,5,300,0,0,3000
218,Zion,Shijiazhuang,Taiyuan,1308300531852.0032,1308336531852.0032,1,175.76892590155305,2,300,0,0,3000
219,Zion,Beijing,Tianjin,1308386931852.0032,1308422931852.0032,2,115.92648299931139,4,300,0,0,3000
220,Zion,Beijing,Shijiazhuang,1308473331852.0032,1308509331852.0032,2,238.6230874528649,4,300,0,0,3000
221,Zion,Taiyuan,Tianjin,1308559731852.0032,1308595731852.0032,1,413.7816180343131,5,300,0,0,3000
222,Zion,Taiyuan,Shijiazhuang,1308646131852.0032,1308682131852.0032,2,175.76892590155305,4,300,0,0,3000
223,Zion,Beijing,Taiyuan,1308732531852.0032,1308768531852.0032,2,369.5257904633235,5,300,0,0,3000
224,Zion,Shijiazhuang,Taiyuan,1308818931852.0032,1308854931852.0032,1,175.76892590155305,3,300,0,0,3000
225,Zion,Taiyuan,Shijiazhuang,1308905331852.0032,1308941331852.0032,3,175.76892590155305,4,300,0,0,3000
226,Zion,Tianjin,Shijiazhuang,1308991731852.0032,1309027731852.0032,1,249.51407691799224,4,300,0,0,3000
227,Zion,Beijing,Taiyuan,1309078131852.0032,1309114131852.0032,2,369.5257904633235,5,300,0,0,3000
228,Zion,Taiyuan,Beijing,1309164531852.0032,1309200531852.0032,3,369.5257904633235,3,300,0,0,3000
229,Zion,Shijiazhuang,Beijing,1309250931852.0032,1309286931852.0032,2,238.6230874528649,5,300,0,0,3000
230,Zion,Tianjin,Taiyuan,1309337331852.0032,1309373331852.0032,2,413.7816180343131,4,300,0,0,3000
231,Zion,Taiyuan,Beijing,1309423731852.0032,1309459731852.0032,2,369.5257904633235,5,300,0,0,3000
232,Zion,Taiyuan,Beijing,1309510131852.0032,1309546131852.0032,2,369.5257904633235,2,300,0,0,3000
233,Zion,Tianjin,Taiyuan,1309596531852.0032,1309632531852.0032,1,413.7816180343131,3,300,0,0,3000
234,Zion,Taiyuan,Tianjin,1309682931852.0032,1309718931852.0032,2,413.7816180343131,3,300,0,0,3000
235,Zion,Tianjin,Shijiazhuang,1309769331852.0032,1309805331852.0032,3,249.51407691799224,4,300,0,0,3000
236,Zion,Beijing,Tianjin,1309855731852.0032,1309891731852.0032,1,115.92648299931139,5,300,0,0,3000
