,driver,startLocation,endLocation,startTime,endTime,meansOfTransport,distance,timespan,duration,delay,trafficViolation,cost
30,Kenneth,Hefei,Wuxi,1355129348930.0798,1355165348930.0798,1,284.5733009734096,3,300,90,1,3000
31,Kenneth,Hangzhou,Shanghai,1355215748930.0798,1355251748930.0798,2,116.09922555340886,2,300,90,1,3000
32,Kenneth,Wuxi,Hangzhou,1355302148930.0798,1355338148930.0798,2,144.91306819366292,2,300,90,1,3000
33,Kenneth,Wuxi,Shanghai,1355388548930.0798,1355424548930.0798,2,116.1316602594519,4,300,90,1,3000
34,Kenneth,Wuxi,Hangzhou,1355474948930.0798,1355510948930.0798,2,144.91306819366292,4,300,90,1,3000
35,Kenneth,Wuxi,Shanghai,1355561348930.0798,1355597348930.0798,3,116.1316602594519,1,300,90,1,3000
36,Kenneth,Shanghai,Hangzhou,1355647748930.0798,1355683748930.0798,2,116.09922555340886,1,300,90,1,3000
37,Kenneth,Hefei,Hangzhou,1355734148930.0798,1355770148930.0798,3,324.5665668056832,5,300,90,1,3000
38,Kenneth,Shanghai,Wuxi,1355820548930.0798,1355856548930.0798,3,116.1316602594519,2,300,90,1,3000
39,Kenneth,Wuxi,Hefei,1355906948930.0798,1355942948930.0798,2,284.5733009734096,1,300,90,1,3000
40,Kenneth,Wuxi,Shanghai,1355993348930.0798,1356029348930.0798,2,116.1316602594519,1,300,90,1,3000
41,Kenneth,Shanghai,Hefei,1356079748930.0798,1356115748930.0798,3,384.38806450717783,5,300,90,1,3000
42,Kenneth,Hangzhou,Wuxi,1356166148930.0798,1356202148930.0798,1,144.91306819366292,2,300,90,1,3000
43,Kenneth,Hefei,Hangzhou,1356252548930.0798,1356288548930.0798,1,324.5665668056832,5,300,90,1,3000
44,Kenneth,Hefei,Wuxi,1356338948930.0798,1356374948930.0798,1,284.5733009734096,4,300,90,1,3000
45,Kenneth,Hangzhou,Hefei,1356425348930.0798,1356461348930.0798,3,324.5665668056832,5,300,90,1,3000
46,Kenneth,Wuxi,Hangzhou,1356511748930.0798,1356547748930.0798,2,144.91306819366292,5,300,90,1,3000
47,Kenneth,Shanghai,Wuxi,1356598148930.0798,1356634148930.0798,1,116.1316602594519,5,300,90,1,3000
48,Kenneth,Hefei,Shanghai,1356684548930.0798,1356720548930.0798,2,384.38806450717783,4,300,90,1,3000
49,Kenneth,Hangzhou,Shanghai,1356770948930.0798,1356806948930.0798,2,116.09922555340886,5,300,90,1,3000
50,Kenneth,Shanghai,Wuxi,1356857348930.0798,1356893348930.0798,2,116.1316602594519,1,300,90,1,3000
51,Kenneth,Hefei,Shanghai,1356943748930.0798,1356979748930.0798,1,384.38806450717783,4,300,90,1,3000
52,Kenneth,Hangzhou,Hefei,1357030148930.0798,1357066148930.0798,1,324.5665668056832,5,300,90,1,3000
53,Kenneth,Hefei,Hangzhou,1357116548930.0798,1357152548930.0798,3,324.5665668056832,3,300,90,0,3000
54,Kenneth,Shanghai,Hangzhou,1357202948930.0798,1357238948930.0798,2,116.09922555340886,1,300,90,0,3000
55,Kenneth,Shanghai,Wuxi,1357289348930.0798,1357325348930.0798,1,116.1316602594519,4,300,90,0,3000
56,Kenneth,Shanghai,Hangzhou,1357375748930.0798,1357411748930.0798,1,116.09922555340886,3,300,90,0,3000
57,Kenneth,Hangzhou,Hefei,1357462148930.0798,1357498148930.0798,3,324.5665668056832,1,300,90,0,3000
58,Kenneth,Wuxi,Hangzhou,1357548548930.0798,1357584548930.0798,1,144.91306819366292,2,300,90,0,3000
59,Kenneth,Hangzhou,Wuxi,1357634948930.0798,1357670948930.0798,1,144.91306819366292,1,300,90,0,3000
60,Kenneth,Hefei,Wuxi,1357721348930.0798,1357757348930.0798,1,284.5733009734096,3,300,90,0,3000
61,Kenneth,Hangzhou,Hefei,1357807748930.0798,1357843748930.0798,3,324.5665668056832,3,300,90,0,3000
62,Kenneth,Hangzhou,Wuxi,1357894148930.0798,1357930148930.0798,1,144.91306819366292,3,300,90,0,3000
63,Kenneth,Wuxi,Hangzhou,1357980548930.0798,1358016548930.0798,1,144.91306819366292,5,300,90,0,3000
64,Kenneth,Hefei,Hangzhou,1358066948930.0798,1358102948930.0798,1,324.5665668056832,5,300,90,0,3000
65,Kenneth,Wuxi,Shanghai,1358153348930.0798,1358189348930.0798,3,116.1316602594519,1,300,90,0,3000
66,Kenneth,Hefei,Shanghai,1358239748930.0798,1358275748930.0798,3,384.38806450717783,3,300,90,0,3000
67,Kenneth,Hefei,Shanghai,1358326148930.0798,1358362148930.0798,2,384.38806450717783,1,300,90,0,3000
68,Kenneth,Hefei,Wuxi,1358412548930.0798,1358448548930.0798,2,284.5733009734096,3,300,90,0,3000
69,Kenneth,Shanghai,Hefei,1358498948930.0798,1358534948930.0798,2,384.38806450717783,1,300,90,0,3000
70,Kenneth,Hefei,Wuxi,1358585348930.0798,1358621348930.0798,2,284.5733009734096,3,300,90,0,3000
71,Kenneth,Hangzhou,Shanghai,1358671748930.0798,1358707748930.0798,1,116.09922555340886,3,300,90,0,3000
72,Kenneth,Wuxi,Hangzhou,1358758148930.0798,1358794148930.0798,2,144.91306819366292,4,300,90,0,3000
73,Kenneth,Hangzhou,Wuxi,1358844548930.0798,1358880548930.0798,3,144.91306819366292,4,300,90,0,3000
74,Kenneth,Wuxi,Shanghai,1358930948930.0798,1358966948930.0798,3,116.1316602594519,1,300,90,0,3000
75,Kenneth,Wuxi,Hefei,1359017348930.0798,1359053348930.0798,3,284.5733009734096,4,300,90,0,3000
76,Kenneth,Hefei,Hangzhou,1359103748930.0798,1359139748930.0798,1,324.5665668056832,4,300,90,0,3000
77,Kenneth,Hefei,Hangzhou,1359190148930.0798,1359226148930.0798,1,324.5665668056832,5,300,90,0,3000
78,Kenneth,Hangzhou,Hefei,1359276548930.0798,1359312548930.0798,2,324.5665668056832,3,300,90,0,3000
79,Kenneth,Hefei,Wuxi,1359362948930.0798,1359398948930.0798,1,284.5733009734096,2,300,90,0,3000
80,Kenneth,Shanghai,Hangzhou,1359449348930.0798,1359485348930.0798,3,116.09922555340886,4,300,90,0,3000
81,Kenneth,Wuxi,Shanghai,1359535748930.0798,1359571748930.0798,3,116.1316602594519,1,300,90,0,3000
82,Kenneth,Shanghai,Hefei,1359622148930.0798,1359658148930.0798,2,384.38806450717783,1,300,90,0,3000
83,Kenneth,Hangzhou,Wuxi,1359708548930.0798,1359744548930.0798,2,144.91306819366292,1,300,90,0,3000
84,Kenneth,Shanghai,Hangzhou,1359794948930.0798,1359830948930.0798,2,116.09922555340886,1,300,90,0,3000
85,Kenneth,Shanghai,Hangzhou,1359881348930.0798,1359917348930.0798,2,116.09922555340886,5,300,90,0,3000
86,Kenneth,Hefei,Shanghai,1359967748930.0798,1360003748930.0798,3,384.38806450717783,2,300,90,0,3000
87,Kenneth,Hefei,Hangzhou,1360054148930.0798,1360090148930.0798,2,324.5665668056832,3,300,90,0,3000
88,Kenneth,Hefei,Hangzhou,1360140548930.0798,1360176548930.0798,1,324.5665668056832,5,300,90,0,3000
89,Kenneth,Hangzhou,Shanghai,1360226948930.0798,1360262948930.0798,2,116.09922555340886,1,300,90,0,3000
90,Kenneth,Shanghai,Hangzhou,1360313348930.0798,1360349348930.0798,2,116.09922555340886,1,300,90,0,3000
91,Kenneth,Hefei,Wuxi,1360399748930.0798,1360435748930.0798,1,284.5733009734096,3,300,90,0,3000
92,Kenneth,Wuxi,Hangzhou,1360486148930.0798,1360522148930.0798,1,144.91306819366292,2,300,90,0,3000
93,Kenneth,Wuxi,Hangzhou,1360572548930.0798,1360608548930.0798,2,144.91306819366292,1,300,90,0,3000
94,Kenneth,Hefei,Hangzhou,1360658948930.0798,1360694948930.0798,2,324.5665668056832,1,300,90,0,3000
95,Kenneth,Wuxi,Hangzhou,1360745348930.0798,1360781348930.0798,3,144.91306819366292,4,300,90,0,3000
96,Kenneth,Wuxi,Hangzhou,1360831748930.0798,1360867748930.0798,2,144.91306819366292,4,300,90,0,3000
97,Kenneth,Shanghai,Wuxi,1360918148930.0798,1360954148930.0798,3,116.1316602594519,2,300,90,0,3000
98,Kenneth,Hefei,Hangzhou,1361004548930.0798,1361040548930.0798,2,324.5665668056832,5,300,90,0,3000
99,Kenneth,Wuxi,Hangzhou,1361090948930.0798,1361126948930.0798,1,144.91306819366292,4,300,90,0,3000
100,Kenneth,Shanghai,Wuxi,1361177348930.0798,1361213348930.0798,3,116.1316602594519,2,300,90,0,3000
101,Kenneth,Hefei,Hangzhou,1361263748930.0798,1361299748930.0798,3,324.5665668056832,4,300,90,0,3000
102,Kenneth,Shanghai,Hefei,1361350148930.0798,1361386148930.0798,2,384.38806450717783,4,300,90,0,3000
103,Kenneth,Shanghai,Hangzhou,1361436548930.0798,1361472548930.0798,3,116.09922555340886,5,300,90,0,3000
104,Kenneth,Shanghai,Wuxi,1361522948930.0798,1361558948930.0798,1,116.1316602594519,4,300,90,0,3000
105,Kenneth,Wuxi,Hangzhou,1361609348930.0798,1361645348930.0798,3,144.91306819366292,5,300,90,0,3000
106,Kenneth,Hefei,Wuxi,1361695748930.0798,1361731748930.0798,3,284.5733009734096,1,300,90,0,3000
107,Kenneth,Hefei,Wuxi,1361782148930.0798,1361818148930.0798,1,284.5733009734096,2,300,90,0,3000
108,Kenneth,Wuxi,Shanghai,1361868548930.0798,1361904548930.0798,1,116.1316602594519,4,300,90,0,3000
109,Kenneth,Wuxi,Hefei,1361954948930.0798,1361990948930.0798,3,284.5733009734096,3,300,90,0,3000
110,Kenneth,Hangzhou,Wuxi,1362041348930.0798,1362077348930.0798,2,144.91306819366292,4,300,90,0,3000
111,Kenneth,Hangzhou,Hefei,1362127748930.0798,1362163748930.0798,1,324.5665668056832,2,300,90,0,3000
112,Kenneth,Hangzhou,Wuxi,1362214148930.0798,1362250148930.0798,1,144.91306819366292,5,300,90,0,3000
113,Kenneth,Wuxi,Hefei,1362300548930.0798,1362336548930.0798,3,284.5733009734096,5,300,90,0,3000
114,Kenneth,Hefei,Wuxi,1362386948930.0798,1362422948930.0798,3,284.5733009734096,4,300,90,0,3000
115,Kenneth,Hefei,Wuxi,1362473348930.0798,1362509348930.0798,3,284.5733009734096,3,300,90,0,3000
116,Kenneth,Hangzhou,Hefei,1362559748930.0798,1362595748930.0798,2,324.5665668056832,5,300,90,0,3000
117,Kenneth,Shanghai,Hefei,1362646148930.0798,1362682148930.0798,1,384.38806450717783,3,300,90,0,3000
118,Kenneth,Shanghai,Wuxi,1362732548930.0798,1362768548930.0798,1,116.1316602594519,4,300,90,0,3000
119,Kenneth,Hefei,Shanghai,1362818948930.0798,1362854948930.0798,3,384.38806450717783,5,300,90,0,3000
120,Kenneth,Shanghai,Hefei,1362905348930.0798,1362941348930.0798,1,384.38806450717783,3,300,90,0,3000
121,Kenneth,Hangzhou,Wuxi,1362991748930.0798,1363027748930.0798,3,144.91306819366292,4,300,90,0,3000
122,Kenneth,Wuxi,Hangzhou,1363078148930.0798,1363114148930.0798,3,144.91306819366292,4,300,90,0,3000
123,Kenneth,Hefei,Shanghai,1363164548930.0798,1363200548930.0798,3,384.38806450717783,3,300,90,0,3000
124,Kenneth,Hefei,Wuxi,1363250948930.0798,1363286948930.0798,3,284.5733009734096,4,300,90,0,3000
125,Kenneth,Hefei,Shanghai,1363337348930.0798,1363373348930.0798,2,384.38806450717783,1,300,90,0,3000
126,Kenneth,Hangzhou,Wuxi,1363423748930.0798,1363459748930.0798,2,144.91306819366292,2,300,90,0,3000
127,Kenneth,Shanghai,Wuxi,1363510148930.0798,1363546148930.0798,1,116.1316602594519,4,300,90,0,3000
128,Kenneth,Hangzhou,Shanghai,1363596548930.0798,1363632548930.0798,2,116.09922555340886,3,300,90,0,3000
129,Kenneth,Hefei,Wuxi,1363682948930.0798,1363718948930.0798,3,284.5733009734096,1,300,90,0,3000
130,Kenneth,Hangzhou,Hefei,1363769348930.0798,1363805348930.0798,2,324.5665668056832,2,300,90,0,3000
131,Kenneth,Hefei,Wuxi,1363855748930.0798,1363891748930.0798,1,284.5733009734096,3,300,90,0,3000
132,Kenneth,Wuxi,Hefei,1363942148930.0798,1363978148930.0798,3,284.5733009734096,4,300,90,0,3000
133,Kenneth,Hangzhou,Hefei,1364028548930.0798,1364064548930.0798,1,324.5665668056832,1,300,90,0,3000
134,Kenneth,Wuxi,Hefei,1364114948930.0798,1364150948930.0798,2,284.5733009734096,2,300,90,0,3000
135,Kenneth,Shanghai,Hangzhou,1364201348930.0798,1364237348930.0798,1,116.09922555340886,2,300,90,0,3000
136,Kenneth,Hangzhou,Hefei,1364287748930.0798,1364323748930.0798,2,324.5665668056832,2,300,90,0,3000
137,Kenneth,Wuxi,Shanghai,1364374148930.0798,1364410148930.0798,2,116.1316602594519,2,300,90,0,3000
138,Kenneth,Wuxi,Shanghai,1364460548930.0798,1364496548930.0798,3,116.1316602594519,3,300,90,0,3000
139,Kenneth,Wuxi,Shanghai,1364546948930.0798,1364582948930.0798,3,116.1316602594519,2,300,90,0,3000
140,Kenneth,Shanghai,Hangzhou,1364633348930.0798,1364669348930.0798,2,116.09922555340886,2,300,90,0,3000
141,Kenneth,Wuxi,Shanghai,1364719748930.0798,1364755748930.0798,1,116.1316602594519,5,300,90,0,3000
142,Kenneth,Wuxi,Hefei,1364806148930.0798,1364842148930.0798,3,284.5733009734096,2,300,90,0,3000
143,Kenneth,Shanghai,Wuxi,1364892548930.0798,1364928548930.0798,2,116.1316602594519,2,300,90,0,3000
144,Kenneth,Hangzhou,Wuxi,1364978948930.0798,1365014948930.0798,1,144.91306819366292,2,300,90,0,3000
145,Kenneth,Hangzhou,Hefei,1365065348930.0798,1365101348930.0798,2,324.5665668056832,5,300,0,0,3000
146,Kenneth,Hefei,Hangzhou,1365151748930.0798,1365187748930.0798,1,324.5665668056832,3,300,0,0,3000
147,Kenneth,Shanghai,Hangzhou,1365238148930.0798,1365274148930.0798,3,116.09922555340886,4,300,0,0,3000
148,Kenneth,Hefei,Wuxi,1365324548930.0798,1365360548930.0798,3,284.5733009734096,5,300,0,0,3000
149,Kenneth,Hangzhou,Wuxi,1365410948930.0798,1365446948930.0798,2,144.91306819366292,2,300,0,0,3000
150,Kenneth,Hefei,Shanghai,1365497348930.0798,1365533348930.0798,3,384.38806450717783,5,300,0,0,3000
151,Kenneth,Hefei,Shanghai,1365583748930.0798,1365619748930.0798,3,384.38806450717783,4,300,0,0,3000
152,Kenneth,Hangzhou,Hefei,1365670148930.0798,1365706148930.0798,1,324.5665668056832,2,300,0,0,3000
153,Kenneth,Hangzhou,Wuxi,1365756548930.0798,1365792548930.0798,3,144.91306819366292,1,300,0,0,3000
154,Kenneth,Shanghai,Hangzhou,1365842948930.0798,1365878948930.0798,1,116.09922555340886,4,300,0,0,3000
155,Kenneth,Hefei,Wuxi,1365929348930.0798,1365965348930.0798,2,284.5733009734096,2,300,0,0,3000
156,Kenneth,Hefei,Shanghai,1366015748930.0798,1366051748930.0798,3,384.38806450717783,3,300,0,0,3000
157,Kenneth,Shanghai,Hangzhou,1366102148930.0798,1366138148930.0798,2,116.09922555340886,4,300,0,0,3000
158,Kenneth,Wuxi,Shanghai,1366188548930.0798,1366224548930.0798,3,116.1316602594519,5,300,0,0,3000
159,Kenneth,Hangzhou,Wuxi,1366274948930.0798,1366310948930.0798,1,144.91306819366292,3,300,0,0,3000
160,Kenneth,Shanghai,Hangzhou,1366361348930.0798,1366397348930.0798,1,116.09922555340886,1,300,0,0,3000
161,Kenneth,Shanghai,Hangzhou,1366447748930.0798,1366483748930.0798,1,116.09922555340886,4,300,0,0,3000
162,Kenneth,Hefei,Shanghai,1366534148930.0798,1366570148930.0798,1,384.38806450717783,4,300,0,0,3000
163,Kenneth,Shanghai,Hefei,1366620548930.0798,1366656548930.0798,2,384.38806450717783,1,300,0,0,3000
164,Kenneth,Hefei,Shanghai,1366706948930.0798,1366742948930.0798,3,384.38806450717783,5,300,0,0,3000
165,Kenneth,Hefei,Hangzhou,1366793348930.0798,1366829348930.0798,1,324.5665668056832,5,300,0,0,3000
166,Kenneth,Hangzhou,Wuxi,1366879748930.0798,1366915748930.0798,1,144.91306819366292,3,300,0,0,3000
167,Kenneth,Wuxi,Hangzhou,1366966148930.0798,1367002148930.0798,2,144.91306819366292,3,300,0,0,3000
168,Kenneth,Hefei,Wuxi,1367052548930.0798,1367088548930.0798,3,284.5733009734096,4,300,0,0,3000
169,Kenneth,Wuxi,Hangzhou,1367138948930.0798,1367174948930.0798,2,144.91306819366292,2,300,0,0,3000
170,Kenneth,Hangzhou,Shanghai,1367225348930.0798,1367261348930.0798,2,116.09922555340886,5,300,0,0,3000
171,Kenneth,Hefei,Wuxi,1367311748930.0798,1367347748930.0798,3,284.5733009734096,4,300,0,0,3000
172,Kenneth,Hefei,Hangzhou,1367398148930.0798,1367434148930.0798,2,324.5665668056832,5,300,0,0,3000
173,Kenneth,Wuxi,Hangzhou,1367484548930.0798,1367520548930.0798,3,144.91306819366292,4,300,0,0,3000
174,Kenneth,Hangzhou,Hefei,1367570948930.0798,1367606948930.0798,2,324.5665668056832,2,300,0,0,3000
175,Kenneth,Hefei,Shanghai,1367657348930.0798,1367693348930.0798,2,384.38806450717783,5,300,0,0,3000
176,Kenneth,Wuxi,Hefei,1367743748930.0798,1367779748930.0798,3,284.5733009734096,1,300,0,0,3000
177,Kenneth,Wuxi,Hefei,1367830148930.0798,1367866148930.0798,1,284.5733009734096,4,300,0,0,3000
178,Kenneth,Hangzhou,Shanghai,1367916548930.0798,1367952548930.0798,1,116.09922555340886,2,300,0,0,3000
179,Kenneth,Wuxi,Hangzhou,1368002948930.0798,1368038948930.0798,1,144.91306819366292,5,300,0,0,3000
180,Kenneth,Hangzhou,Wuxi,1368089348930.0798,1368125348930.0798,2,144.91306819366292,1,300,0,0,3000
181,Kenneth,Hangzhou,Wuxi,1368175748930.0798,1368211748930.0798,3,144.91306819366292,4,300,0,0,3000
182,Kenneth,Hefei,Hangzhou,1368262148930.0798,1368298148930.0798,2,324.5665668056832,3,300,0,0,3000
183,Kenneth,Shanghai,Wuxi,1368348548930.0798,1368384548930.0798,1,116.1316602594519,4,300,0,0,3000
184,Kenneth,Shanghai,Wuxi,1368434948930.0798,1368470948930.0798,2,116.1316602594519,4,300,0,0,3000
185,Kenneth,Hefei,Hangzhou,1368521348930.0798,1368557348930.0798,2,324.5665668056832,4,300,0,0,3000
186,Kenneth,Hangzhou,Shanghai,1368607748930.0798,1368643748930.0798,3,116.09922555340886,4,300,0,0,3000
187,Kenneth,Wuxi,Hangzhou,1368694148930.0798,1368730148930.0798,3,144.91306819366292,2,300,0,0,3000
188,Kenneth,Shanghai,Hangzhou,1368780548930.0798,1368816548930.0798,2,116.09922555340886,5,300,0,0,3000
189,Kenneth,Shanghai,Hefei,1368866948930.0798,1368902948930.0798,3,384.38806450717783,2,300,0,0,3000
190,Kenneth,Hefei,Wuxi,1368953348930.0798,1368989348930.0798,1,284.5733009734096,3,300,0,0,3000
191,Kenneth,Shanghai,Wuxi,1369039748930.0798,1369075748930.0798,3,116.1316602594519,3,300,0,0,3000
192,Kenneth,Wuxi,Shanghai,1369126148930.0798,1369162148930.0798,2,116.1316602594519,2,300,0,0,3000
193,Kenneth,Wuxi,Shanghai,1369212548930.0798,1369248548930.0798,1,116.1316602594519,1,300,0,0,3000
194,Kenneth,Hefei,Wuxi,1369298948930.0798,1369334948930.0798,1,284.5733009734096,4,300,0,0,3000
195,Kenneth,Wuxi,Hangzhou,1369385348930.0798,1369421348930.0798,3,144.91306819366292,3,300,0,0,3000
196,Kenneth,Hangzhou,Hefei,1369471748930.0798,1369507748930.0798,1,324.5665668056832,5,300,0,0,3000
197,Kenneth,Shanghai,Hefei,1369558148930.0798,1369594148930.0798,1,384.38806450717783,3,300,0,0,3000
198,Kenneth,Shanghai,Hefei,1369644548930.0798,1369680548930.0798,1,384.38806450717783,1,300,0,0,3000
199,Kenneth,Hefei,Shanghai,1369730948930.0798,1369766948930.0798,2,384.38806450717783,1,300,0,0,3000
200,Kenneth,Hefei,Hangzhou,1369817348930.0798,1369853348930.0798,2,324.5665668056832,1,300,0,0,3000
201,Kenneth,Shanghai,Hangzhou,1369903748930.0798,1369939748930.0798,3,116.09922555340886,2,300,0,0,3000
202,Kenneth,Shanghai,Wuxi,1369990148930.0798,1370026148930.0798,2,116.1316602594519,1,300,0,0,3000
203,Kenneth,Wuxi,Hangzhou,1370076548930.0798,1370112548930.0798,3,144.91306819366292,5,300,0,0,3000
204,Kenneth,Hefei,Hangzhou,1370162948930.0798,1370198948930.0798,2,324.5665668056832,3,300,0,0,3000
205,Kenneth,Hangzhou,Shanghai,1370249348930.0798,1370285348930.0798,1,116.09922555340886,5,300,0,0,3000
206,Kenneth,Hefei,Hangzhou,1370335748930.0798,1370371748930.0798,2,324.5665668056832,3,300,0,0,3000
207,Kenneth,Shanghai,Wuxi,1370422148930.0798,1370458148930.0798,1,116.1316602594519,5,300,0,0,3000
208,Kenneth,Hangzhou,Shanghai,1370508548930.0798,1370544548930.0798,1,116.09922555340886,5,300,0,0,3000
209,Kenneth,Hangzhou,Hefei,1370594948930.0798,1370630948930.0798,2,324.5665668056832,5,300,0,0,3000
210,Kenneth,Hefei,Hangzhou,1370681348930.0798,1370717348930.0798,2,324.5665668056832,5,300,0,0,3000
211,Kenneth,Shanghai,Wuxi,1370767748930.0798,1370803748930.0798,3,116.1316602594519,3,300,0,0,3000
212,Kenneth,Hefei,Shanghai,1370854148930.0798,1370890148930.0798,2,384.38806450717783,4,300,0,0,3000
213,Kenneth,Hangzhou,Hefei,1370940548930.0798,1370976548930.0798,3,324.5665668056832,4,300,0,0,3000
214,Kenneth,Hefei,Wuxi,1371026948930.0798,1371062948930.0798,2,284.5733009734096,2,300,0,0,3000
215,Kenneth,Wuxi,Hangzhou,1371113348930.0798,1371149348930.0798,3,144.91306819366292,4,300,0,0,3000
216,Kenneth,Hefei,Hangzhou,1371199748930.0798,1371235748930.0798,3,324.5665668056832,3,300,0,0,3000
217,Kenneth,Hangzhou,Hefei,1371286148930.0798,1371322148930.0798,1,324.5665668056832,4,300,0,0,3000
218,Kenneth,Wuxi,Hefei,1371372548930.0798,1371408548930.0798,3,284.5733009734096,2,300,0,0,3000
219,Kenneth,Wuxi,Shanghai,1371458948930.0798,1371494948930.0798,1,116.1316602594519,1,300,0,0,3000
220,Kenneth,Wuxi,Hefei,1371545348930.0798,1371581348930.0798,2,284.5733009734096,2,300,0,0,3000
221,Kenneth,Shanghai,Hefei,1371631748930.0798,1371667748930.0798,3,384.38806450717783,5,300,0,0,3000
222,Kenneth,Hangzhou,Hefei,1371718148930.0798,1371754148930.0798,2,324.5665668056832,4,300,0,0,3000
223,Kenneth,Hefei,Wuxi,1371804548930.0798,1371840548930.0798,1,284.5733009734096,3,300,0,0,3000
224,Kenneth,Hangzhou,Shanghai,1371890948930.0798,1371926948930.0798,1,116.09922555340886,3,300,0,0,3000
225,Kenneth,Shanghai,Hangzhou,1371977348930.0798,1372013348930.0798,2,116.09922555340886,3,300,0,0,3000
226,Kenneth,Hefei,Shanghai,1372063748930.0798,1372099748930.0798,2,384.38806450717783,5,300,0,0,3000
227,Kenneth,Hangzhou,Wuxi,1372150148930.0798,1372186148930.0798,2,144.91306819366292,5,300,0,0,3000
228,Kenneth,Hangzhou,Shanghai,1372236548930.0798,1372272548930.0798,3,116.09922555340886,5,300,0,0,3000
229,Kenneth,Wuxi,Hangzhou,1372322948930.0798,1372358948930.0798,1,144.91306819366292,5,300,0,0,3000
230,Kenneth,Hangzhou,Hefei,1372409348930.0798,1372445348930.0798,2,324.5665668056832,5,300,0,0,3000
231,Kenneth,Hangzhou,Wuxi,1372495748930.0798,1372531748930.0798,3,144.91306819366292,2,300,0,0,3000
232,Kenneth,Wuxi,Hangzhou,1372582148930.0798,1372618148930.0798,2,144.91306819366292,1,300,0,0,3000
233,Kenneth,Wuxi,Shanghai,1372668548930.0798,1372704548930.0798,1,116.1316602594519,3,300,0,0,3000
234,Kenneth,Hangzhou,Shanghai,1372754948930.0798,1372790948930.0798,3,116.09922555340886,5,300,0,0,3000
